,text,aae_count,detoxify_original_score,detoxify_unbiased_score,textblob_score,vader_score,clean_text
2186,also: warning i’m gonna butcher all the,0,0.28933921456336975,0.891804575920105,0.0,0.286,also warning im gonna butcher all the
2187,i’m a gringo.,0,0.11830446124076843,0.01641075685620308,0.0,0.0,im a gringo
2188,sue me.,0,0.4761448800563812,0.00737183541059494,0.0,0.0,sue me
2189,"first, a recap.",0,0.0006944940541870892,0.00040712521877139807,0.25,0.0,first a recap
2190,"set in mexico, young miguel rivera loves music",1,0.0007534985197708011,0.0011455672793090343,0.1,0.0,set in mexico young miguel rivera loves music
2191,de la cruz.,0,0.0009009375353343785,0.0010348304640501738,0.0,0.0,de la cruz
2192,but music is banned in the rivera family since,0,0.0008699254249222577,0.0012282230891287327,0.0,0.333,but music is banned in the rivera family since
2193,pursue a career in music.,0,0.0034613539464771748,0.0008874531486071646,0.0,0.0,pursue a career in music
2194,after miguel steals de la cruz’s guitar,0,0.0011056672083213925,0.00043943306081928313,0.0,0.355,after miguel steals de la cruzs guitar
2195,the realm of the dead.,1,0.006744855083525181,0.006916154641658068,-0.2,0.518,the realm of the dead
2196,"believing de la cruz is his great great grandfather,",0,0.0006560698384419084,0.0006667391862720251,0.8,0.0,believing de la cruz is his great great grandfather
2197,his blessing to return to the living world.,0,0.0008118060068227351,0.0003969327954109758,0.0,0.0,his blessing to return to the living world
2198,getting to the mega-celeb is a hell of a challenge.,0,0.028161780908703804,0.023502305150032043,0.0,0.331,getting to the megaceleb is a hell of a challenge
2199,but luckily his new pal hector agrees to help,0,0.0006625417154282331,0.0005257637239992619,0.23484848484848483,0.0,but luckily his new pal hector agrees to help
2200,photo on his family’s ofrenda— a shrine,1,0.0011187498457729816,0.00081321393372491,0.0,0.0,photo on his familys ofrenda a shrine
2201,that he’s not forgotten and is able to visit,0,0.0006753985653631389,0.0010558742797002196,0.5,0.0,that hes not forgotten and is able to visit
2202,stuff happens and it turns out that miguel’s,1,0.002037087921053171,0.0006453730165958405,0.0,0.0,stuff happens and it turns out that miguels
2203,"hector, whose beloved daughter is miguel’s",0,0.0023198251146823168,0.0018183992942795157,0.7,0.0,hector whose beloved daughter is miguels
2204,"de la cruz murdered hector, stole his songs,",0,0.11678905040025711,0.15458592772483826,0.0,0.386,de la cruz murdered hector stole his songs
2205,be remembered by his family.,0,0.000706859165802598,0.00043922470649704337,0.0,0.0,be remembered by his family
2206,"miguel returns to the land of the living,",0,0.003811642760410905,0.0023911872413009405,0.0,0.0,miguel returns to the land of the living
2207,"puts hector’s picture on the ofrenda, and",2,0.003675275482237339,0.0007213238277472556,0.0,0.0,puts hectors picture on the ofrenda and
2208,as evidenced by the number of hipster sugar,1,0.002909197239205241,0.0028473713900893927,0.0,0.0,as evidenced by the number of hipster sugar
2209,"are fascinated by dia de los muertos, and",0,0.0007111611776053905,0.0014440988888964057,0.0,0.0,are fascinated by dia de los muertos and
2210,makes use of that setting.,0,0.0006223603850230575,0.00038720807060599327,0.0,0.0,makes use of that setting
2211,"in 2014, 20th century fox put out a movie",0,0.0007104926044121385,0.001710455515421927,0.0,0.0,in 2014 20th century fox put out a movie
2212,a boy who eschews family tradition to pursue,1,0.0017968622269108891,0.006129862274974585,0.0,0.0,a boy who eschews family tradition to pursue
2213,"on dia de los muertos, and requires the help",1,0.0006604770314879715,0.002427157713100314,0.0,0.0,on dia de los muertos and requires the help
2214,the living.,0,0.0024838028475642204,0.0006278181099332869,0.0,0.0,the living
2215,"even though these films feature similar plots,",0,0.0007538272184319794,0.00040697463555261493,0.0,0.0,even though these films feature similar plots
2216,portrayal of death.,0,0.012304981239140034,0.005700855515897274,0.0,0.661,portrayal of death
2217,"in the book of life, manolo’s dead ancestors",2,0.0011198502033948898,0.004864346701651812,-0.2,0.381,in the book of life manolos dead ancestors
2218,journey and give the producers an excuse to,0,0.0006645445246249437,0.0015109255909919739,-0.05,0.0,journey and give the producers an excuse to
2219,"""you are writing your own story.""",1,0.07571720331907272,0.0007862152997404337,0.6,0.0,you are writing your own story
2220,death is presented as something,0,0.06984119117259979,0.008333318866789341,0.0,0.494,death is presented as something
2221,"static— once you’re dead, that’s it.",2,0.2628486454486847,0.6198344230651855,-0.2,0.462,static once youre dead thats it
2222,"if you’re remembered by your family, you",0,0.0488213375210762,0.001209957292303443,0.0,0.0,if youre remembered by your family you
2223,"a sad sack of shit, but either way, you’re",1,0.9849947094917297,0.9912205338478088,-0.35,0.383,a sad sack of shit but either way youre
2224,coco elevates this concept by introducing,0,0.0007325036567635834,0.00040456478018313646,0.0,0.0,coco elevates this concept by introducing
2225,the symbolic death of being forgotten.,0,0.008031417615711689,0.005403085146099329,0.0,0.592,the symbolic death of being forgotten
2226,"once there is no one alive who remembers you,",1,0.011562825180590153,0.036735907196998596,0.1,0.385,once there is no one alive who remembers you
2227,away a second time.,1,0.0008176187984645367,0.00041818313184194267,0.0,0.0,away a second time
2228,that second death is brought on solely through,2,0.03207545727491379,0.010316291823983192,0.0,0.358,that second death is brought on solely through
2229,"in coco, it is people’s memories that mark",1,0.0008233923581428826,0.0005935525405220687,0.0,0.0,in coco it is peoples memories that mark
2230,an interesting way to think about this is,0,0.0005619702278636396,0.00034000948653556406,0.5,0.0,an interesting way to think about this is
2231,who talks about death as a kind of social,0,0.011785786598920822,0.006553312763571739,0.31666666666666665,0.328,who talks about death as a kind of social
2232,the western cultural understanding of death,0,0.0014287892263382673,0.0010531778680160642,0.05,0.438,the western cultural understanding of death
2233,where we now think of death as a primarily,0,0.012856677174568176,0.01721382513642311,0.4,0.328,where we now think of death as a primarily
2234,once your heart stops and your fingers start,1,0.013636347837746143,0.004397709388285875,0.0,0.136,once your heart stops and your fingers start
2235,baudrillard compares this to certain non-western,0,0.001040103961713612,0.0005930696497671306,0.21428571428571427,0.0,baudrillard compares this to certain nonwestern
2236,"of exchange with the living— in these cultures,",1,0.0006194181623868644,0.000439219904365018,0.0,0.0,of exchange with the living in these cultures
2237,"received by the living, but the dead can give",1,0.019526422023773193,0.005158262327313423,-0.2,0.427,received by the living but the dead can give
2238,coco explores this system of mutual exchange,1,0.0006022307206876576,0.0003835365059785545,0.0,0.0,coco explores this system of mutual exchange
2239,miguel needs the help of his relatives to,0,0.000779536203481257,0.010201145894825459,0.0,0.0,miguel needs the help of his relatives to
2240,need his help as well.,0,0.0006282789981923997,0.001085423631593585,0.0,0.0,need his help as well
2241,hector makes a deal with miguel to bring his,1,0.0016469784313812852,0.0005471420008689165,0.0,0.0,hector makes a deal with miguel to bring his
2242,"getting home, and on dia de los muertos, the",2,0.001007075305096805,0.0024635635782033205,0.0,0.0,getting home and on dia de los muertos the
2243,ancestors despite not being able to see them.,0,0.0006017760024406016,0.019459396600723267,0.5,0.0,ancestors despite not being able to see them
2244,"they eat at the gravesites, bring offerings,",0,0.0020795303862541914,0.09927088022232056,0.0,0.0,they eat at the gravesites bring offerings
2245,it’s only the exchange that occurs on dia,1,0.0010085535468533635,0.001062286552041769,0.0,0.0,its only the exchange that occurs on dia
2246,"experiencing the second, honestly way more",0,0.0008038760279305279,0.0003285604470875114,0.3666666666666667,0.0,experiencing the second honestly way more
2247,no longer remembered.,1,0.0009250718867406249,0.0004192763881292194,0.0,0.524,no longer remembered
2248,"baudrillard says that, in most western societies,",0,0.0007146808784455061,0.0004320637381169945,0.25,0.0,baudrillard says that in most western societies
2249,living and the dead doesn’t exist.,1,0.01774979569017887,0.007494255900382996,-0.2,0.462,living and the dead doesnt exist
2250,“the dead” aren’t a group that the living,1,0.019473688676953316,0.005862233228981495,-0.2,0.0,the dead arent a group that the living
2251,"with “rationality,” the less of a role",2,0.0009852588409557939,0.0005801990046165884,-0.16666666666666666,0.0,with rationality the less of a role
2252,"among the dead people we do remember, we put",2,0.0018610080005601048,0.02357982099056244,-0.2,0.35,among the dead people we do remember we put
2253,"them in history class, but we don’t think",0,0.0006462340825237334,0.020074179396033287,0.0,0.0,them in history class but we dont think
2254,"we don’t expect anything from the dead,",1,0.02718954160809517,0.19223718345165253,-0.2,0.417,we dont expect anything from the dead
2255,even the idea of that sounds pretty wild.,1,0.0006334661156870425,0.0003549296816345304,0.175,0.0,even the idea of that sounds pretty wild
2256,but this removal of the dead from our social,1,0.01720576174557209,0.015902137383818626,-0.08333333333333334,0.427,but this removal of the dead from our social
2257,"eventually, baudrillard says, when the dead",1,0.0026325213257223368,0.0240631140768528,-0.2,0.462,eventually baudrillard says when the dead
2258,“obliterated.”,0,0.0012032773811370134,0.2049892544746399,0.0,0.0,obliterated
2259,"we see this obliteration in coco, when individuals",0,0.0006795248482376337,0.0009039125870913267,0.0,0.0,we see this obliteration in coco when individuals
2260,relatives to participate in that exchange,0,0.0005910038598813117,0.00040699870442040265,0.0,0.0,relatives to participate in that exchange
2261,"chicharrón, the only person we witness experiencing",1,0.001928919111378491,0.0006517854635603726,0.0,0.0,chicharrón the only person we witness experiencing
2262,"behind, the way he certainly did in his biological",1,0.0012181109050288796,0.000718951050657779,-0.09285714285714287,0.0,behind the way he certainly did in his biological
2263,"his skeleton fades, and all that’s left",0,0.0009134805877692997,0.0006672063609585166,0.0,0.0,his skeleton fades and all thats left
2264,a hammock.,0,0.006362874060869217,0.003845211351290345,0.0,0.0,a hammock
2265,but while memory might be enough to save the,0,0.0008069497998803854,0.0005479042301885784,0.0,0.0,but while memory might be enough to save the
2266,when they aren’t able to return to the living,0,0.0034857888240367174,0.0017026251880452037,0.5,0.0,when they arent able to return to the living
2267,"""i just had a really hard dios los muertos and i could really use an amigo right now.""",1,0.0006799893453717232,0.008471858687698841,0.06468253968253967,0.091,i just had a really hard dios los muertos and i could really use an amigo right now
2268,"memory matters, but the living",0,0.0008311495184898376,0.0004187757149338722,0.0,0.0,memory matters but the living
2269,than that.,0,0.0013500610366463661,0.00045002353726886213,0.0,0.0,than that
2270,"for baudrillard, this give-and-take between",0,0.004542298149317503,0.0008574270759709179,0.0,0.0,for baudrillard this giveandtake between
2271,"born are not necessarily opposites, they’re",0,0.0040918379090726376,0.0012026510667055845,0.0,0.0,born are not necessarily opposites theyre
2272,and death can be traded for life via social,0,0.10991727560758591,0.0502006970345974,0.03333333333333333,0.328,and death can be traded for life via social
2273,and although he’s not talking about coco—,0,0.0007985853007994592,0.0005297664902172983,0.0,0.0,and although hes not talking about coco
2274,forgotten to being celebrated among his descendents,0,0.001146745402365923,0.0004825366195291281,0.35,0.179,forgotten to being celebrated among his descendents
2275,although he hadn’t quite crumbled into dust,1,0.013661332428455353,0.025917192921042442,0.0,0.0,although he hadnt quite crumbled into dust
2276,"moment coco forgets him,",0,0.0018321971874684095,0.002243433613330126,0.0,0.0,moment coco forgets him
2277,"""papa..""",0,0.0009691008017398417,0.002177440794184804,0.0,0.0,papa
2278,and the spark of,0,0.0008586014737375081,0.0003440844011493027,0.0,0.0,and the spark of
2279,"biologically, he’s still dead as a doornail.",1,0.03241706266999245,0.22398750483989716,-0.2,0.417,biologically hes still dead as a doornail
2280,"when coco herself eventually dies, she is",0,0.09138648211956024,0.07866381108760834,0.0,0.0,when coco herself eventually dies she is
2281,"dead— she’s their child again, even though",1,0.10607052594423294,0.404558390378952,0.0,0.0,dead shes their child again even though
2282,"with them, she makes her journey back to the",2,0.0011436287313699722,0.000391622306779027,0.0,0.0,with them she makes her journey back to the
2283,the fruitful exchange of dia de los muertos,0,0.0006811856874264777,0.0020337405148893595,0.0,0.0,the fruitful exchange of dia de los muertos
2284,of the ofrenda.,0,0.0009144294308498502,0.0005769251147285104,0.0,0.0,of the ofrenda
2285,there’s a reason that people cry when miguel,0,0.03996081277728081,0.005748145282268524,0.0,0.307,theres a reason that people cry when miguel
2286,it’s a moment of connection between coco,0,0.0006863215821795166,0.0004387733933981508,0.0,0.0,its a moment of connection between coco
2287,a command to all of us to not forget the dead.,1,0.007883823476731777,0.049533575773239136,-0.2,0.0,a command to all of us to not forget the dead
2288,the performance of the song brings symbolic,0,0.0005688808159902692,0.000472086772788316,0.0,0.0,the performance of the song brings symbolic
2289,song itself celebrate the importance of life,0,0.0008834220352582633,0.0004965047119185328,0.0,0.0,song itself celebrate the importance of life
2290,"for a kid’s movie, that’s pretty damn",0,0.5505768656730652,0.8594436049461365,0.25,0.248,for a kids movie thats pretty damn
2291,expect anything less.,0,0.005343007389456034,0.00046684627886861563,-0.16666666666666666,0.0,expect anything less
2292,coco gives us all the good stuff— sweeping,1,0.0008908024174161255,0.06885187327861786,0.7,0.0,coco gives us all the good stuff sweeping
2293,and shots so colorful,0,0.0007661909330636263,0.09429439157247543,0.3,0.0,and shots so colorful
2294,but it also makes us think.,0,0.0006308744777925313,0.00043913113768212497,0.0,0.0,but it also makes us think
2295,is true death when your heart stops beating,1,0.6968457102775574,0.09382214397192001,0.35,0.459,is true death when your heart stops beating
2296,memories?,0,0.000723688630387187,0.00044149986933916807,0.0,0.0,memories
2297,is the mark you leave on the world really,2,0.007800274062901735,0.0025570516008883715,0.2,0.13,is the mark you leave on the world really
2298,"thanks for watching, guys.",0,0.0005853056209161878,0.0013451979029923677,0.2,0.0,thanks for watching guys
2299,hope you loved coco as much as we did. peace.,1,0.000701991084497422,0.0006009452044963837,0.44999999999999996,0.0,hope you loved coco as much as we did peace
2300,peace.,1,0.0007125288248062134,0.0006244149408303201,0.0,0.0,peace
2301,thanks to curiosity stream for supporting crash course.,0,0.0005501033156178892,0.000398828909965232,0.225,0.2,thanks to curiosity stream for supporting crash course
2302,"in 1965, a brave and dedicated group of people",0,0.0005867601139470935,0.0003292148176115006,0.8,0.0,in 1965 a brave and dedicated group of people
2303,civil rights demonstrations in u.s. history.,0,0.0006135207368060946,0.000591569347307086,0.0,0.0,civil rights demonstrations in us history
2304,"led by dr. martin luther king, jr., the march",0,0.0006641317158937454,0.002112202811986208,0.0,0.0,led by dr martin luther king jr the march
2305,montgomery was a turning point in the fight,0,0.0014534052461385727,0.0004090434522368014,0.0,0.271,montgomery was a turning point in the fight
2306,"the march’s organizers endured insults,",0,0.010771172121167183,0.002367394044995308,0.0,0.412,the marchs organizers endured insults
2307,"division, and even death in the struggle to",0,0.02565302513539791,0.06014114245772362,0.0,0.508,division and even death in the struggle to
2308,it took almost 60 years to bring that story,1,0.0007081006770022213,0.00032996770460158587,0.0,0.0,it took almost 60 years to bring that story
2309,"and when selma finally arrived in 2014, it",0,0.0006915833801031113,0.00042572119855321944,0.0,0.0,and when selma finally arrived in 2014 it
2310,with complaints and questions about its historical,1,0.0007305259932763875,0.0006295695784501731,0.0,0.31,with complaints and questions about its historical
2311,"as film critics, our job is to apply different",0,0.0006994597497396171,0.00047026778338477015,0.0,0.216,as film critics our job is to apply different
2312,different meanings.,0,0.0006322218687273562,0.0004032091237604618,0.0,0.0,different meanings
2313,so critiquing a film like selma through a,1,0.07015102356672287,0.0007458924665115774,0.0,0.0,so critiquing a film like selma through a
2314,but it’s certainly not the only way to,0,0.0008958306862041354,0.0003684700059238821,-0.05357142857142857,0.0,but its certainly not the only way to
2315,[intro music plays],0,0.0006271566962823272,0.0006136806914582849,0.0,0.0,intro music plays
2316,it took nearly a decade for selma to get made.,0,0.0007879028562456369,0.0006880380096845329,0.1,0.0,it took nearly a decade for selma to get made
2317,the film’s producers worked with a number,1,0.0005821804516017437,0.0003585471713449806,0.0,0.0,the films producers worked with a number
2318,of sources before they hit upon the perfect,1,0.0007014484144747257,0.0006083567859604955,1.0,0.0,of sources before they hit upon the perfect
2319,"as a woman and a person of color, duvernay",1,0.0020559709519147873,0.04036170616745949,0.0,0.0,as a woman and a person of color duvernay
2320,she had only directed two small independent,0,0.0008369479910470545,0.0004645891021937132,-0.08333333333333333,0.0,she had only directed two small independent
2321,to selma.,0,0.0009709325968287885,0.0015552886761724949,0.0,0.0,to selma
2322,"and, in fact, with selma she became the first",1,0.0009836325189098716,0.00047815844300203025,0.25,0.0,and in fact with selma she became the first
2323,"which is… an honor, but also really depressing",0,0.0011619565775617957,0.004887195769697428,-0.6,0.322,which is an honor but also really depressing
2324,in hollywood.,0,0.0007272297516465187,0.0004625879228115082,0.0,0.0,in hollywood
2325,the american studio system has a long history,1,0.0007347478531301022,0.0004089861467946321,-0.025,0.0,the american studio system has a long history
2326,of power behind the camera and at the film,1,0.0006624858942814171,0.0008130287751555443,-0.4,0.0,of power behind the camera and at the film
2327,ava duvernay has emerged as a leading figure,1,0.0007188082090578973,0.0003794223885051906,0.0,0.0,ava duvernay has emerged as a leading figure
2328,of color a seat at those tables.,0,0.0007071546278893948,0.002103829523548484,0.0,0.0,of color a seat at those tables
2329,"as she puts it, “there’s a ‘belonging’",0,0.0008263654890470207,0.0006551918922923505,0.0,0.0,as she puts it theres a belonging
2330,change has to happen.,0,0.0008980740676634014,0.0005014667403884232,0.0,0.0,change has to happen
2331,inclusion is necessary for survival.”,0,0.0005917828530073166,0.0005050120525993407,0.0,0.0,inclusion is necessary for survival
2332,"written by paul webb, the script for selma",0,0.0006956605357117951,0.0004936158074997365,0.0,0.0,written by paul webb the script for selma
2333,"king, jr., played by david oyelowo, presses",0,0.000872847274877131,0.0018845900194719434,0.0,0.0,king jr played by david oyelowo presses
2334,"king: now, you asked how you can help.",1,0.0006037557031959295,0.0021629042457789183,0.0,0.0,king now you asked how you can help
2335,king: we want federal legislation granting negros the right to vote unencumbered.,0,0.2853216826915741,0.0006636321195401251,0.2857142857142857,0.0,king we want federal legislation granting negros the right to vote unencumbered
2336,"at the time, many state governments kept african-american",1,0.0007315280963666737,0.024029895663261414,0.5,0.0,at the time many state governments kept africanamerican
2337,"hurdles, intimidation, and outright fraud.",0,0.012426032684743404,0.05368078127503395,0.0,0.688,hurdles intimidation and outright fraud
2338,we watch as king struggles to convince johnson,1,0.0007764956681057811,0.0016650344477966428,0.0,0.238,we watch as king struggles to convince johnson
2339,non-violent tactics to force his hand.,1,0.02508452720940113,0.00588886858895421,0.0,0.0,nonviolent tactics to force his hand
2340,"not to mention, king is also navigating divisions",0,0.0007339039002545178,0.0005378412897698581,0.0,0.0,not to mention king is also navigating divisions
2341,strained marriage.,0,0.0007654943619854748,0.0010380938183516264,0.0,0.73,strained marriage
2342,all while he’s under constant fbi surveillance!,1,0.010644151829183102,0.001613446744158864,0.0,0.0,all while hes under constant fbi surveillance
2343,king’s followers try three times to cross,0,0.024996764957904816,0.0028433192055672407,0.0,0.0,kings followers try three times to cross
2344,"their 54-mile march to montgomery, alabama.",0,0.001035845372825861,0.000511425081640482,0.0,0.0,their 54mile march to montgomery alabama
2345,"during these attempts, the marchers are beaten,",0,0.0048928759060800076,0.06657952070236206,0.0,0.318,during these attempts the marchers are beaten
2346,it's only after this brutality is aired on national,1,0.032449785619974136,0.02048434503376484,0.05,0.373,it's only after this brutality is aired on national
2347,act to congress and the national guard to,0,0.0011352808214724064,0.0005918403621762991,0.0,0.0,act to congress and the national guard to
2348,and the film ends with king’s speech on,3,0.0010155056370422244,0.0008657314465381205,0.0,0.0,and the film ends with kings speech on
2349,subtitles explaining what key characters would,1,0.0007011346169747412,0.00043360047857277095,0.0,0.0,subtitles explaining what key characters would
2350,"selma is a historical drama, and many of the",1,0.0008676651050336659,0.0005736177554354072,0.25,0.0,selma is a historical drama and many of the
2351,comparing the events and people to their real,0,0.0006167499232105911,0.0004639931721612811,0.2,0.0,comparing the events and people to their real
2352,but as james l. deutsch pointed out in the,0,0.0007864558137953281,0.0034307516179978848,0.0,0.0,but as james l deutsch pointed out in the
2353,historical films released in 2014 – from,0,0.0006329081952571869,0.0003527655208017677,0.0,0.0,historical films released in 2014  from
2354,american sniper.,0,0.0033729092683643103,0.5795400142669678,0.0,0.0,american sniper
2355,"and of those films, it was selma that “sparked",0,0.0005996996187604964,0.0005785495159216225,0.0,0.0,and of those films it was selma that sparked
2356,"newspaper columns, radio and television talk",0,0.0006187714752741158,0.0004894566372968256,0.0,0.0,newspaper columns radio and television talk
2357,"he goes on to say, “this is not surprising,",1,0.000794192950706929,0.0004810504615306854,-0.35,0.185,he goes on to say this is not surprising
2358,of race in the twenty-first-century united,0,0.0009542779298499227,0.000419573305407539,0.0,0.0,of race in the twentyfirstcentury united
2359,"now, used correctly, historical analysis",0,0.0006331106415018439,0.00034381324076093733,0.0,0.0,now used correctly historical analysis
2360,as long as there have been movies and television,0,0.000628800829872489,0.0005104607553221285,-0.05,0.0,as long as there have been movies and television
2361,audiences who take them as pure fact.,0,0.0007841263432055712,0.000488047837279737,0.21428571428571427,0.0,audiences who take them as pure fact
2362,so it’s important for films to get at least,0,0.0008674105047248304,0.00047522789100185037,0.05000000000000002,0.0,so its important for films to get at least
2363,stray too far and you can really mess up history,1,0.017864352092146873,0.005304927937686443,-0.03749999999999999,0.237,stray too far and you can really mess up history
2364,and selma definitely does alter some history,1,0.0007070423453114927,0.0003765572910197079,0.0,0.0,and selma definitely does alter some history
2365,in favor of drama at times.,1,0.0006890153745189309,0.0018547165673226118,0.0,0.0,in favor of drama at times
2366,"for one thing, the film changes the order",1,0.0006311021279543638,0.000386224826797843,0.0,0.0,for one thing the film changes the order
2367,it opens with king accepting the nobel peace,2,0.0006556222215294838,0.002099843928590417,0.0,0.0,it opens with king accepting the nobel peace
2368,and we listen to his acceptance speech over,0,0.0005978738772682846,0.0004285959876142442,0.0,0.0,and we listen to his acceptance speech over
2369,are descending a stairway only to be killed,0,0.474903404712677,0.4269578456878662,-0.1,0.391,are descending a stairway only to be killed
2370,"now, both these events happened, but the film",0,0.000631347531452775,0.0003605140664149076,0.0,0.0,now both these events happened but the film
2371,the same time.,1,0.0007464222144335508,0.0003447823692113161,0.0,0.0,the same time
2372,"in real life, though, the bombing took place",0,0.001042981049977243,0.005599868018180132,0.2,0.0,in real life though the bombing took place
2373,other critics point to the scenes between,0,0.0006268363795243204,0.00034444674383848906,-0.125,0.268,other critics point to the scenes between
2374,that the film doesn’t give johnson enough,1,0.002325900597497821,0.0016571016749367118,0.0,0.0,that the film doesnt give johnson enough
2375,"johnson: well dr. king, you've certainly given me something to think about...",1,0.0006211980362422764,0.0018739275401458144,0.21428571428571427,0.0,johnson well dr king you've certainly given me something to think about
2376,"johnson: ...but, this administration is going to set this aside for a while.",2,0.0006718426011502743,0.0004976012860424817,0.0,0.0,johnson but this administration is going to set this aside for a while
2377,the film also suggests that the events of,0,0.0006307833828032017,0.00035123329143971205,0.0,0.0,the film also suggests that the events of
2378,"country, as alabama state troopers brutalized",0,0.004474397748708725,0.0058579943142831326,0.0,0.405,country as alabama state troopers brutalized
2379,to cross the bridge out of selma.,0,0.0017455691704526544,0.0009258090285584331,0.0,0.0,to cross the bridge out of selma
2380,duvernay intercuts this violence with shots,1,0.003943956922739744,0.34826675057411194,0.0,0.494,duvernay intercuts this violence with shots
2381,"but, in reality, the national news didn’t",0,0.0007316909614019096,0.00048395097837783396,0.0,0.0,but in reality the national news didnt
2382,"much of the nation did react, they just",0,0.0007149087614379823,0.0004361732571851462,0.2,0.0,much of the nation did react they just
2383,so does selma take liberties with the facts,1,0.0007111442391760647,0.0004737229028251022,0.0,0.0,so does selma take liberties with the facts
2384,for sure.,0,0.0006513172411359847,0.0005079901311546564,0.5,0.0,for sure
2385,"after all, it’s a dramatic interpretation",0,0.0007969049620442092,0.00034395683906041086,-0.4333333333333333,0.0,after all its a dramatic interpretation
2386,"if you think adapting a novel is tough, just",0,0.0006178112816996872,0.0004383956256788224,-0.3888888888888889,0.139,if you think adapting a novel is tough just
2387,"how things happen, when things happen, and",1,0.0006920300656929612,0.00041531791794113815,0.0,0.0,how things happen when things happen and
2388,cluttered and difficult to fit into a linear,0,0.0008662442560307682,0.00047106569400057197,-0.04999999999999999,0.227,cluttered and difficult to fit into a linear
2389,to condense all of that into a 2 hour experience,0,0.0006899934960529208,0.0010047866962850094,0.0,0.0,to condense all of that into a 2 hour experience
2390,potent is more than a little challenging.,0,0.0006493459804914892,0.0012889967765659094,0.328125,0.0,potent is more than a little challenging
2391,which also brings up another point.,0,0.0005887785227969289,0.00033560485462658107,0.0,0.0,which also brings up another point
2392,"films, even most documentaries, aren’t intended",0,0.0007437135209329426,0.0009903678437694907,0.5,0.0,films even most documentaries arent intended
2393,of emotional impact.,0,0.0006196307367645204,0.00058866071049124,0.0,0.0,of emotional impact
2394,"they are intended to move us, and move us",0,0.0010279748821631074,0.001306383404880762,0.0,0.0,they are intended to move us and move us
2395,"usually, the director’s perspective.",0,0.0005980226560495794,0.0004960446967743337,-0.25,0.0,usually the directors perspective
2396,and when a film gets right as many events,0,0.0006516127614304423,0.0004536421038210392,0.39285714285714285,0.0,and when a film gets right as many events
2397,doesn’t seem like the most useful form of,0,0.0009672808228060603,0.0007265394669957459,0.4,0.0,doesnt seem like the most useful form of
2398,there’s a school of thought that says the,0,0.0007431544945575297,0.0008880727109499276,0.0,0.0,theres a school of thought that says the
2399,"will teach us how to watch it, so we can start",1,0.0007960944203659892,0.0006548681994900107,0.0,0.0,will teach us how to watch it so we can start
2400,the film opens with king’s words spoken,1,0.0008205519407056272,0.0007397790905088186,0.0,0.0,the film opens with kings words spoken
2401,it’s not the booming voice of his most famous,0,0.0009654200985096395,0.0006956960423849523,0.5,0.0,its not the booming voice of his most famous
2402,"it’s soft, low, and almost tentative.",1,0.0007907821564003825,0.0009170185658149421,0.05,0.296,its soft low and almost tentative
2403,king: i accept this honor for our lost ones. whose deaths pave our path.,0,0.004878331441432238,0.01713135838508606,0.0,0.117,king i accept this honor for our lost ones whose deaths pave our path
2404,the first shot is a close-up of king facing,0,0.0009552731062285602,0.03889087587594986,0.25,0.0,the first shot is a closeup of king facing
2405,and doing a terrible job of tying an ascot.,1,0.0022088426630944014,0.0055781262926757336,-1.0,0.279,and doing a terrible job of tying an ascot
2406,"then his wife, coretta scott king, played",0,0.0007668026955798268,0.006946113891899586,0.0,0.0,then his wife coretta scott king played
2407,"she helps him tie the ascot, and we get an",0,0.000781693437602371,0.0008684550411999226,0.0,0.0,she helps him tie the ascot and we get an
2408,the lighting is dark and the framing is relatively,0,0.0006996694719418883,0.0004861404886469245,-0.075,0.0,the lighting is dark and the framing is relatively
2409,"to balance their work, their public personas,",0,0.0006456166156567633,0.00150631635915488,0.0,0.0,to balance their work their public personas
2410,"in the next scene, king receives his nobel",0,0.0007270610076375306,0.0047903223894536495,0.0,0.0,in the next scene king receives his nobel
2411,duvernay now uses more traditionally heroic,0,0.0009523351327516139,0.00041665390017442405,0.6,0.0,duvernay now uses more traditionally heroic
2412,"and craning up, making him seem larger than",0,0.010113771073520184,0.02920936793088913,0.0,0.0,and craning up making him seem larger than
2413,"these scenes give us two different kings,",0,0.000706895487383008,0.0008778278133831918,0.0,0.0,these scenes give us two different kings
2414,– and one public – confident and majestic.,0,0.0006650751456618309,0.0004968792200088501,0.25,0.0, and one public  confident and majestic
2415,"finally, the third scene gives us those kids",0,0.0032382418867200613,0.0004751766682602465,0.0,0.0,finally the third scene gives us those kids
2416,"when the bomb goes off, it rips through the",2,0.17374569177627563,0.18240825831890106,0.0,0.286,when the bomb goes off it rips through the
2417,the violence is unexpected and immediate.,0,0.000706870574504137,0.001055374974384904,0.1,0.451,the violence is unexpected and immediate
2418,it’s shocking.,0,0.0009610851993784308,0.0007748193456791341,-1.0,0.73,its shocking
2419,"then, duvernay does something interesting.",0,0.0006283167167566717,0.0004109333676751703,0.5,0.0,then duvernay does something interesting
2420,as the explosion blows apart both brick and,1,0.10123545676469803,0.001153955701738596,0.0,0.0,as the explosion blows apart both brick and
2421,almost abstract.,0,0.0009009384666569531,0.00035769844544120133,0.0,0.0,almost abstract
2422,it becomes difficult to tell people from objects,0,0.0007784138433635235,0.00041199650149792433,-0.5,0.263,it becomes difficult to tell people from objects
2423,into one another in slow motion.,0,0.0008608628995716572,0.003260011551901698,-0.30000000000000004,0.0,into one another in slow motion
